3.6685e-14,2.2026e-14,1.9486e-14,1.5764e-14,1.4144e-14,-1.9307e-15,-9.0991e-15,-9.1712e-15,-1.6719e-14,-3.7439e-14,8.431e-16,2.8579e-16,1.3351e-15,2.0056e-15,1.1081e-15,1.6602e-15,2.1418e-18,-2.6877e-15,-4.7665e-15,3.3122e-14,2.1525e-14,1.7252e-14,1.2976e-14,1.8099e-14,2.3623e-14,-1.115e-14,-1.646e-14,-2.1272e-14,-3.2721e-14,-2.6007e-14,-1.8687e-14,1.1223e-14,2.923e-15,1.0225e-15,4.3721e-16,-5.9304e-16,-6.0356e-15,-1.8384e-14,-7.234e-15,-5.5731e-15,-1.4473e-15,2.6864e-15,3.9111e-15,1.9885e-15,-9.2888e-16,-5.7282e-15,-9.7013e-15,-6.2866e-16,5.1019e-15,-0.28728,-0.33735,-0.33906,-0.31747,-0.28545,-0.29166,-0.31896,-0.33712,-0.33112,-0.28749,-0.16376,-0.098248,-0.03262,0.038876,0.022233,0.060077,0.081753,0.058885,0.022318,-0.25783,-0.28575,-0.28427,-0.24847,-0.23736,-0.2333,-0.24591,-0.28422,-0.28505,-0.25901,-0.23474,-0.23806,0.19386,0.19167,0.21669,0.25322,0.21703,0.19018,0.1827,0.23984,0.26396,0.26599,0.26885,0.24768,0.23834,0.25718,0.233,0.20009,0.21131,0.20329
-1.6036,-1.2189,-0.96194,-0.72117,-0.46018,0.20929,0.39848,0.56187,0.75921,1.3785,-0.080208,-0.039249,0.00067767,0.0279,-0.12337,-0.044956,0.059812,0.096467,0.10292,-0.96087,-0.74571,-0.53135,-0.37037,-0.57375,-0.78148,0.36977,0.54732,0.74459,0.94445,0.77844,0.57895,-0.52716,-0.36435,-0.18363,0.01162,0.17201,0.33891,0.46507,0.30581,0.15057,0.030543,-0.11685,-0.29771,-0.19559,0.01709,0.17853,0.20051,0.017609,-0.19163,-4.9972e-15,-1.2093e-14,-2.3044e-14,-4.344e-14,-5.2401e-14,-5.956e-14,-3.8953e-14,-1.4433e-14,7.4581e-16,1.5818e-14,7.9809e-15,-1.9795e-15,-9.7182e-15,-2.123e-14,1.0791e-14,3.2201e-15,-3.4374e-15,2.8475e-15,1.0532e-14,8.718e-15,-7.5624e-15,-1.2174e-14,7.307e-15,1.0366e-14,-6.4586e-15,1.1423e-16,-1.7874e-14,-9.2432e-15,1.3373e-14,4.066e-15,7.8742e-15,4.562e-14,1.207e-14,1.5722e-15,-2.4083e-15,2.9713e-15,2.0498e-14,5.5418e-14,7.1399e-14,6.7357e-14,7.0587e-14,6.2537e-14,6.4823e-14,2.4058e-14,2.1272e-14,2.636e-14,4.8357e-14,4.3977e-14,3.9718e-14
1.34,1.1079,0.85087,0.55509,0.26291,-0.92217,-1.4208,-1.9267,-2.2545,-2.2419,-0.2443,-0.34797,-0.052328,0.1502,0.035511,0.16854,0.17409,0.080171,0.036076,1.7278,1.3815,1.0282,1.0246,1.2248,1.4687,-0.93763,-1.1155,-1.4708,-1.6168,-1.4871,-1.2277,0.63792,0.32671,0.21567,-0.020447,-0.19523,-0.20592,-0.2868,-0.1908,-0.10351,-0.012301,0.21711,0.46868,0.15201,-0.022842,-0.073159,-0.087938,-0.042986,0.2199,9.0024e-14,2.0111e-13,3.2964e-13,6.3695e-13,7.9771e-13,7.1514e-13,2.9617e-13,9.2466e-14,5.4639e-14,5.7989e-14,-9.7122e-14,1.9897e-13,5.9246e-13,9.9013e-13,-5.5521e-13,-2.0335e-13,-2.5386e-14,-2.3976e-13,-6.3932e-13,-1.2949e-13,2.7734e-13,3.2505e-13,5.3831e-14,-2.8952e-13,-2.4696e-13,7.0259e-14,3.7385e-13,2.9862e-13,-2.0147e-13,-2.2978e-13,-2.5331e-13,-1.5242e-12,-5.953e-13,-8.5136e-14,1.0267e-13,-8.943e-14,-7.2664e-13,-1.6486e-12,-1.627e-12,-1.4826e-12,-1.4164e-12,-1.4446e-12,-1.5404e-12,-5.5428e-13,-3.3045e-13,-6.3048e-13,-1.0815e-12,-8.5001e-13,-1.0148e-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.9189,-1.6997,-1.3828,-1.0853,-0.78937,-0.12272,-0.25382,-0.32935,-0.18651,0.1769,-0.68037,-0.55228,-0.010078,0.23964,-0.49667,-0.054954,0.29539,0.52857,0.73076,-0.38398,-0.25741,-0.10681,0.1071,-0.11768,-0.2635,0.0045988,0.10512,0.17885,0.40282,0.2147,0.1162,-0.84851,-0.55431,-0.21753,-0.0077967,0.22532,0.67971,1.1942,0.85557,0.52614,0.19312,-0.060247,-0.32616,-0.34409,0.056269,0.53596,0.57886,0.026587,-0.2789,1.3757e-13,2.163e-13,4.0145e-13,7.2881e-13,1.0482e-12,9.44e-13,3.8728e-13,1.3423e-13,2.9997e-14,6.5673e-14,-1.5995e-13,2.5633e-13,7.9381e-13,1.3158e-12,-7.1756e-13,-2.692e-13,-3.0988e-14,-3.1822e-13,-8.5516e-13,-1.5135e-13,3.6945e-13,4.08e-13,6.674e-14,-3.6542e-13,-3.3359e-13,9.1199e-14,4.5845e-13,3.6292e-13,-2.4983e-13,-3.0467e-13,-3.2071e-13,-1.9914e-12,-7.6699e-13,-8.3032e-14,1.5025e-13,-1.1367e-13,-9.3106e-13,-2.1122e-12,-2.114e-12,-1.9274e-12,-1.8184e-12,-1.8629e-12,-2.0103e-12,-7.4712e-13,-4.053e-13,-8.3354e-13,-1.3748e-12,-1.0774e-12,-1.2978e-12
1.2043,1.0514,0.82928,0.56755,0.31938,-0.70022,-0.97829,-1.2866,-1.5164,-1.5457,-0.20596,-0.24619,-0.018182,0.21224,0.038938,0.12666,0.12539,0.012936,-0.045837,1.3198,1.0312,0.72999,0.73269,0.92742,1.1351,-0.70701,-0.80485,-1.0931,-1.2178,-1.1228,-0.93057,0.65156,0.31522,0.18002,-0.019743,-0.16027,-0.20466,-0.28662,-0.22215,-0.15941,-0.066632,0.1859,0.42984,0.15118,-0.023515,-0.07156,-0.11295,-0.050631,0.18419,4.1603e-14,1.3367e-13,2.0204e-13,4.1119e-13,4.5819e-13,4.0824e-13,1.6855e-13,4.5209e-14,4.5019e-14,3.5191e-14,-4.6029e-14,1.1452e-13,3.3586e-13,5.6706e-13,-3.2311e-13,-1.1611e-13,-1.5864e-14,-1.3663e-13,-3.6184e-13,-8.3069e-14,1.5714e-13,1.9462e-13,3.3127e-14,-1.7236e-13,-1.3837e-13,4.1166e-14,2.286e-13,1.8385e-13,-1.2368e-13,-1.3025e-13,-1.4996e-13,-8.817e-13,-3.4816e-13,-6.1636e-14,5.3263e-14,-5.3493e-14,-4.2819e-13,-9.7115e-13,-9.4867e-13,-8.6334e-13,-8.3468e-13,-8.4759e-13,-8.9354e-13,-3.11e-13,-2.0179e-13,-3.6091e-13,-6.4374e-13,-5.0632e-13,-6.0057e-13
2.0835,1.8632,1.4989,1.139,0.77868,-0.95332,-1.4525,-1.9639,-2.3457,-2.3986,-0.18852,-0.25319,-0.067956,0.020359,0.69446,0.30577,0.088476,-0.1509,-0.4485,2.0849,1.6756,1.2968,1.2134,1.5242,1.8203,-1.1747,-1.3531,-1.7328,-2.0182,-1.8175,-1.519,1.0663,0.5094,0.26458,-0.034009,-0.23057,-0.30622,-0.58384,-0.39831,-0.1903,0.01402,0.34574,0.74716,0.31774,-0.014556,-0.14506,-0.12715,0.0046874,0.37549,8.0312e-14,1.4516e-13,2.5099e-13,4.825e-13,6.2493e-13,5.5146e-13,2.2778e-13,6.328e-14,2.4576e-14,3.6279e-14,-8.4104e-14,1.4762e-13,4.567e-13,7.6191e-13,-4.2147e-13,-1.5479e-13,-1.5786e-14,-1.8253e-13,-4.9536e-13,-9.2937e-14,2.1517e-13,2.429e-13,3.8262e-14,-2.2235e-13,-1.8653e-13,5.631e-14,2.756e-13,2.1572e-13,-1.5097e-13,-1.7339e-13,-1.8916e-13,-1.1603e-12,-4.4918e-13,-5.6688e-14,8.5598e-14,-7.1412e-14,-5.5745e-13,-1.2484e-12,-1.2487e-12,-1.1372e-12,-1.0816e-12,-1.0977e-12,-1.18e-12,-4.305e-13,-2.4315e-13,-4.9154e-13,-8.2336e-13,-6.4785e-13,-7.6732e-13
-2.2433,-2.0624,-1.6821,-1.379,-1.0581,0.2714,0.19209,0.15412,0.24329,0.36898,-0.59325,-0.46223,-0.01882,0.32588,-0.50131,0.19414,0.29195,0.28932,0.47432,-0.83252,-0.59209,-0.39149,-0.2331,-0.54659,-0.76287,0.39946,0.41295,0.51512,0.81315,0.67671,0.54126,-1.1911,-0.51535,-0.17358,0.056748,0.11683,0.29972,0.80314,0.58317,0.28511,0.024241,-0.25512,-0.68146,-0.42665,0.033629,0.26551,0.22654,-0.060044,-0.4026,5.2234e-14,1.3347e-13,2.1662e-13,4.222e-13,5.2044e-13,4.6807e-13,1.9e-13,5.6072e-14,3.7771e-14,3.6609e-14,-6.2559e-14,1.3299e-13,3.9261e-13,6.558e-13,-3.692e-13,-1.3441e-13,-1.7886e-14,-1.5881e-13,-4.2223e-13,-8.8205e-14,1.8157e-13,2.1652e-13,3.8977e-14,-1.9153e-13,-1.6518e-13,4.7978e-14,2.4913e-13,1.9889e-13,-1.3465e-13,-1.5178e-13,-1.6755e-13,-1.0094e-12,-3.9579e-13,-5.9806e-14,6.7227e-14,-5.9047e-14,-4.8271e-13,-1.0952e-12,-1.0744e-12,-9.7921e-13,-9.3524e-13,-9.5539e-13,-1.0155e-12,-3.6445e-13,-2.2063e-13,-4.1492e-13,-7.1649e-13,-5.6458e-13,-6.7204e-13
-1.5361,-1.3271,-1.044,-0.76921,-0.5124,0.41896,0.59017,0.78786,1.108,1.5318,-0.052783,-0.15764,-0.027563,0.031194,-0.50199,-0.2671,0.058614,0.25957,0.65769,-0.84707,-0.70039,-0.58454,-0.30752,-0.49911,-0.64994,0.31938,0.48724,0.6508,0.94268,0.69032,0.49816,-0.60891,-0.46266,-0.22387,-0.075788,0.29966,0.7883,1.3771,0.86669,0.44736,0.027805,-0.22364,-0.36238,-0.20034,-0.046124,0.48832,0.55223,0.017491,-0.16551,6.539e-14,1.4847e-13,2.4038e-13,4.6041e-13,5.6563e-13,5.0772e-13,2.1403e-13,6.9626e-14,4.2248e-14,4.4875e-14,-6.932e-14,1.373e-13,4.1554e-13,6.9721e-13,-3.8747e-13,-1.4227e-13,-1.8851e-14,-1.6879e-13,-4.4785e-13,-9.264e-14,1.9554e-13,2.2911e-13,3.633e-14,-2.0514e-13,-1.7221e-13,4.6782e-14,2.6602e-13,2.1407e-13,-1.4343e-13,-1.6081e-13,-1.796e-13,-1.0667e-12,-4.1528e-13,-6.1102e-14,7.0051e-14,-6.3904e-14,-5.1146e-13,-1.1657e-12,-1.1543e-12,-1.0515e-12,-1.0078e-12,-1.0245e-12,-1.0873e-12,-3.8712e-13,-2.3443e-13,-4.4457e-13,-7.7192e-13,-6.0643e-13,-7.2093e-13
4.0516,3.5939,2.8475,2.0954,1.4503,-1.9894,-2.8657,-3.8104,-4.6577,-5.0263,-0.494,-0.39772,-0.012433,0.25774,0.49974,0.35991,0.34942,0.11663,-0.67928,3.7518,3.034,2.3376,2.0391,2.6466,3.2499,-2.037,-2.2976,-3.0224,-3.7144,-3.3156,-2.6719,1.7141,0.86994,0.494,0.045836,-0.53984,-1.0529,-2.0589,-1.3509,-0.6951,-0.085896,0.58159,1.2103,0.35523,0.0089525,-0.55954,-0.62425,-0.11013,0.3791,7.0043e-14,1.1725e-13,2.1293e-13,3.9693e-13,5.5631e-13,4.9611e-13,2.0235e-13,6.5212e-14,1.9733e-14,3.6761e-14,-7.6454e-14,1.3882e-13,4.1736e-13,6.8987e-13,-3.8379e-13,-1.4356e-13,-1.6402e-14,-1.6737e-13,-4.4984e-13,-8.094e-14,1.9752e-13,2.2124e-13,3.3923e-14,-1.9724e-13,-1.7544e-13,4.7745e-14,2.4723e-13,1.9791e-13,-1.3124e-13,-1.6151e-13,-1.7421e-13,-1.0621e-12,-4.1197e-13,-4.7604e-14,7.8025e-14,-5.8754e-14,-4.947e-13,-1.1187e-12,-1.1206e-12,-1.0257e-12,-9.7044e-13,-9.9488e-13,-1.0714e-12,-3.9657e-13,-2.1881e-13,-4.409e-13,-7.3024e-13,-5.7385e-13,-6.9266e-13
-2.216,-1.9877,-1.5786,-1.2125,-0.89882,0.50975,0.61062,0.76148,1.0595,1.3645,-0.25425,-0.29811,-0.074071,0.060531,-0.78568,-0.27447,0.055862,0.44034,1.1298,-1.2693,-1.0194,-0.78597,-0.50534,-0.82894,-1.0831,0.63699,0.71572,0.91512,1.3056,1.0746,0.84404,-0.95548,-0.55605,-0.23715,-0.032069,0.26922,0.74291,1.4246,0.95076,0.48803,0.065369,-0.26756,-0.59144,-0.2851,-0.0074756,0.47758,0.49898,0.019079,-0.23569,7.394e-14,1.3648e-13,2.3471e-13,4.6637e-13,5.9454e-13,5.3792e-13,2.2176e-13,6.2432e-14,3.6106e-14,4.7707e-14,-7.4205e-14,1.4537e-13,4.4393e-13,7.4004e-13,-4.1208e-13,-1.5116e-13,-1.8997e-14,-1.7862e-13,-4.7917e-13,-9.2367e-14,2.1095e-13,2.4053e-13,3.8361e-14,-2.1745e-13,-1.8846e-13,5.3599e-14,2.7543e-13,2.2026e-13,-1.4821e-13,-1.7352e-13,-1.8907e-13,-1.1282e-12,-4.3764e-13,-5.93e-14,7.8069e-14,-6.8134e-14,-5.4233e-13,-1.2248e-12,-1.2135e-12,-1.1031e-12,-1.0547e-12,-1.0674e-12,-1.1421e-12,-4.1702e-13,-2.4105e-13,-4.7712e-13,-8.0624e-13,-6.3248e-13,-7.5148e-13
